names,scores,logfoldchanges,pvals,pvals_adj,comparison,-log10_padj
ZNF224,-39.376137,0.42646813,0.0,0.0,R_Pre_vs_NR_Pre,100.0
WDR5B,-39.381924,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NICN1,-39.38581,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FAM200B,-39.389908,0.31309468,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TTC28,-39.397114,-0.77963966,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FSD1L,-39.397213,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLIT3,-39.397213,-1.9350408,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AC093323.1,-39.39799,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HSD17B8,-39.40175,-0.47424796,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CLN5,-39.402493,1.4398432,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SPEG,-39.40459,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KLHL15,-39.407497,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ACADSB,-39.4097,2.2310889,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ABRAXAS2,-39.4144,-2.513126,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TCTN3,-39.415348,2.358267,0.0,0.0,R_Pre_vs_NR_Pre,100.0
C6orf223,-39.41765,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CKAP2,-39.422318,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PCGF6,-39.428238,-0.7958701,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GMFG,-39.431553,-1.8424925,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EID2,-39.43446,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
POLE2,-39.434563,-16.490892,0.0,0.0,R_Pre_vs_NR_Pre,100.0
IFT80,-39.4347,-0.1426679,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRKAB2,-39.435715,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LONRF1,-39.437473,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HPN,-39.437607,2.0066166,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GDPD5,-39.437607,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
S1PR1,-39.442513,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LIPF,-39.4439,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TCFL5,-39.445118,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TIMM8A,-39.44705,0.033719998,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TAPT1,-39.449413,-0.6835743,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZBTB5,-39.44965,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CPA3,-39.45131,-3.3205905,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ANKAR,-39.45317,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TWNK,-39.454826,1.2212712,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PCCB,-39.45557,0.042852312,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HDGFL3,-39.46278,0.40570548,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NEXN,-39.463524,0.12008275,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EID2B,-39.4711,-16.725967,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TUBB2B,-39.4755,-1.67416,0.0,0.0,R_Pre_vs_NR_Pre,100.0
XCL1,-39.477325,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DDX31,-39.477833,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MEF2C,-39.479084,-2.503255,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ID4,-39.4803,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CLNK,-39.480404,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
STBD1,-39.483788,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KIF7,-39.48575,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MOB1B,-39.48957,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CYYR1,-39.492348,-0.8903451,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FGD6,-39.49387,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MYOM1,-39.49539,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DEUP1,-39.49556,-1.2474327,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CASTOR3,-39.497692,1.332326,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ST3GAL3,-39.49972,0.67893744,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NEDD4,-39.500633,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TTC5,-39.5007,-3.359601,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DSTYK,-39.50334,0.5281358,0.0,0.0,R_Pre_vs_NR_Pre,100.0
USP20,-39.503746,-1.4425108,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CD28,-39.50405,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TTC32,-39.505203,-3.4043162,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RBP4,-39.505844,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PYHIN1,-39.506454,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF12,-39.510143,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TNFRSF19,-39.510143,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LRRD1,-39.510582,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ABRAXAS1,-39.51075,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LSM11,-39.51119,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC9B2,-39.511257,1.190109,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PLEKHG2,-39.513695,1.1977333,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC38A5,-39.515926,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AK6,-39.516705,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CEP135,-39.523064,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AAMDC,-39.524147,1.0188664,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DHX29,-39.527397,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FBXO4,-39.528107,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ROR2,-39.530033,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FOSL1,-39.53132,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF438,-39.536667,2.0418386,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LCORL,-39.539474,-1.6840672,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ADGRL4,-39.540928,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRDM8,-39.542686,5.479647,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MMAA,-39.54336,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NCAM2,-39.544445,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
F5,-39.545494,2.8451908,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RBAK,-39.546238,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LEFTY1,-39.54668,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GOLGA8O,-39.54844,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CDC27,-39.549015,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PARG,-39.54915,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ANKRD6,-39.558453,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NR3C2,-39.558926,2.3484385,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DEFB119,-39.55967,3.5983965,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRIM2,-39.562073,1.1332502,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CTNNA2,-39.562782,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GPR25,-39.564102,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ISM1,-39.57239,1.2949895,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CLEC12A,-39.57618,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AP002495.1,-39.5775,2.7075746,0.0,0.0,R_Pre_vs_NR_Pre,100.0
BDH2,-39.579426,-15.374681,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NR4A3,-39.58146,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DIAPH3,-39.58518,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CLEC7A,-39.588867,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
WDR53,-39.590458,3.204944,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SMYD3,-39.590794,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMED8,-39.593536,-4.0691037,0.0,0.0,R_Pre_vs_NR_Pre,100.0
COL19A1,-39.593567,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SNTG1,-39.595192,3.3106625,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC25A46,-39.595665,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
OTULINL,-39.59783,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NRM,-39.59993,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TYW5,-39.603615,1.5233403,0.0,0.0,R_Pre_vs_NR_Pre,100.0
BTRC,-39.60365,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
BMT2,-39.61079,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DEC1,-39.61471,2.436825,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ADGRA3,-39.61688,-17.452248,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TUBGCP5,-39.61776,1.5269506,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EPHA6,-39.61918,-20.633087,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RUSC2,-39.620903,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ABHD18,-39.62446,-1.7183404,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RMI1,-39.628212,1.5637081,0.0,0.0,R_Pre_vs_NR_Pre,100.0
POLR1C,-39.62855,-2.2601185,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TEAD2,-39.629192,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RTN2,-39.633896,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AHCTF1,-39.633995,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ILDR1,-39.64198,-1.8397083,0.0,0.0,R_Pre_vs_NR_Pre,100.0
VEGFC,-39.65213,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NPBWR2,-39.654263,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM45A,-39.654736,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC17A4,-39.65609,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC30A4,-39.658695,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ANKRD34A,-39.661636,0.946657,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ORC3,-39.661873,-0.29566586,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SNIP1,-39.662247,-0.82328606,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NAA16,-39.66495,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AKAP6,-39.666847,-15.364874,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GINM1,-39.667625,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CPNE7,-39.667725,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NUP210L,-39.670094,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TREM2,-39.67128,0.013470288,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PPARA,-39.673817,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SYT11,-39.675137,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
UVRAG,-39.675915,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
VNN3,-39.67852,-1.3279117,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LRRC25,-39.68498,0.5492168,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MGAM,-39.68525,0.004811081,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MARCO,-39.68982,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CTAGE1,-39.690495,-3.649836,0.0,0.0,R_Pre_vs_NR_Pre,100.0
BPHL,-39.694656,-2.67224,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LONRF2,-39.695602,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FRMD5,-39.695908,-2.1512012,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MKRN2,-39.70017,-0.5446626,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EFCAB3,-39.700306,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
POPDC2,-39.70582,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRTFDC1,-39.707783,-4.140863,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM246,-39.710693,1.8390502,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LIAS,-39.710724,-2.29104,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LGI2,-39.71763,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RFT1,-39.718136,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TTC8,-39.720097,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GPR161,-39.72057,-2.5761795,0.0,0.0,R_Pre_vs_NR_Pre,100.0
IFT172,-39.72128,3.0724568,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MED19,-39.72155,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZC3H6,-39.729977,0.38838384,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF354A,-39.732445,-4.720911,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KLHL3,-39.733223,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
THEM4,-39.738026,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SMARCD3,-39.741207,-3.355722,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LHX9,-39.741444,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ISCA1,-39.74161,0.21487997,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CEP295NL,-39.74469,-0.3305682,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PLA2G4A,-39.750137,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
OGN,-39.760628,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SDHAF3,-39.763165,-0.3703566,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ARMC2,-39.766647,2.6608121,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMOD2,-39.769016,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KCNE4,-39.769726,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EGR2,-39.77463,-20.616098,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC43A1,-39.77646,5.411665,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ERAP2,-39.779606,-0.4241787,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM67,-39.78167,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TBC1D19,-39.782448,0.2335359,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PDE1A,-39.783123,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
B3GLCT,-39.784645,-0.6662799,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF516,-39.789215,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NEK10,-39.793003,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZBTB24,-39.793407,-7.3304477,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LSAMP,-39.79693,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
C2orf73,-39.801357,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DCDC1,-39.801594,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ERLIN1,-39.801834,-0.9643677,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF19,-39.803593,0.23125367,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM179,-39.804234,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RSRC1,-39.805656,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZBTB34,-39.80684,1.0715257,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CCNB1IP1,-39.80904,0.63841385,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ADAL,-39.81212,-1.0638497,0.0,0.0,R_Pre_vs_NR_Pre,100.0
UBASH3B,-39.813843,-2.4353683,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GPR183,-39.814384,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DHRS12,-39.82,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KIAA1586,-39.82321,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
C2orf83,-39.82558,-18.544716,0.0,0.0,R_Pre_vs_NR_Pre,100.0
OXCT2,-39.827038,-0.6159086,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZBTB26,-39.831436,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DISP1,-39.83519,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CENPBD1,-39.835594,-0.55203617,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SPDYE1,-39.83715,-18.827961,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CFAP221,-39.8381,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ARHGAP19,-39.83952,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
YEATS4,-39.84507,-4.0035453,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EPYC,-39.847504,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
IQCH,-39.848385,-2.0244951,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CLEC5A,-39.84906,3.1078455,0.0,0.0,R_Pre_vs_NR_Pre,100.0
IFT46,-39.849365,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NRK,-39.85031,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ANK1,-39.853085,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRMT9,-39.854675,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLAIN1,-39.855118,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HHLA2,-39.85515,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TCL1A,-39.862797,3.0140896,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZBTB12,-39.864216,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NHSL2,-39.864925,-2.108072,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FMO5,-39.86503,2.832412,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PANK1,-39.86919,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GREB1L,-39.871593,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LRRC8C,-39.87423,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM178A,-39.874737,-6.589807,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CDADC1,-39.87714,-1.7411641,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TMEM241,-39.87714,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ABCE1,-39.881504,-0.41535237,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ECRG4,-39.88208,-22.78177,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PHOSPHO1,-39.88323,2.4398043,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CEP85L,-39.88455,-2.7977822,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NEURL1,-39.885464,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FANK1,-39.886646,-4.5195518,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KLRD1,-39.88773,0.7303581,0.0,0.0,R_Pre_vs_NR_Pre,100.0
AP4E1,-39.88898,0.9403222,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SHLD2,-39.893852,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CDH5,-39.89524,-0.37390822,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MARCH10,-39.896324,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CA3,-39.899265,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TDP1,-39.89957,1.5709971,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CMTM8,-39.89994,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LCA5,-39.903698,-0.18862812,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RXFP2,-39.906166,-20.169685,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SLC30A10,-39.907417,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
UBXN2A,-39.90955,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZPBP2,-39.911682,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LSM14A,-39.912292,-20.174677,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SNX29,-39.9128,0.11311103,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRELID3A,-39.9129,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RNF17,-39.912933,-27.320707,0.0,0.0,R_Pre_vs_NR_Pre,100.0
UBQLN1,-39.914288,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF350,-39.916214,2.6291633,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GLT8D2,-39.917366,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SPDYE6,-39.9243,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SENP5,-39.92829,-0.2281222,0.0,0.0,R_Pre_vs_NR_Pre,100.0
WNT2,-39.928867,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CPB1,-39.932014,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SIPA1L1,-39.932724,2.8073597,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ABCD4,-39.933266,1.1030889,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HACD1,-39.937054,-1.7191778,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GCC1,-39.937496,-4.136407,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DHX57,-39.938004,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TSHR,-39.9423,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SPN,-39.944767,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NPHP4,-39.945244,0.88322544,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MSX1,-39.94548,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TDRD5,-39.947304,1.6353124,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GIMAP2,-39.948322,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SSTR1,-39.948524,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ZNF71,-39.94856,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PLEKHG1,-39.948963,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TTLL11,-39.9491,-0.23894548,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EDNRA,-39.949978,0.3380298,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CNEP1R1,-39.951702,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ANKRD40CL,-39.952957,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SEMA7A,-39.953396,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MCOLN2,-39.95945,-0.4546835,0.0,0.0,R_Pre_vs_NR_Pre,100.0
VANGL2,-39.96263,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NAA35,-39.96314,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RFX2,-39.963985,-19.3706,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DNAJC24,-39.968246,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRKAA2,-39.969162,-13.448519,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SREK1IP1,-39.970615,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
COX6B2,-39.971256,-3.4037979,0.0,0.0,R_Pre_vs_NR_Pre,100.0
C2orf76,-39.97288,1.8837733,0.0,0.0,R_Pre_vs_NR_Pre,100.0
EVA1A,-39.973797,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ARHGAP24,-39.97667,-0.1315269,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PCDH18,-39.97826,-4.419675,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TBC1D3E,-39.98188,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TGFB3,-39.982693,-16.263218,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ADGRE3,-39.983303,1.4755563,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MUC7,-39.983845,1.5217245,0.0,0.0,R_Pre_vs_NR_Pre,100.0
RWDD3,-39.984283,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CELA3A,-39.984283,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
C2orf88,-39.98459,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ARL13B,-39.98682,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LRTOMT,-39.9877,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
IQCG,-39.987732,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
DPCD,-39.988308,-1.3091246,0.0,0.0,R_Pre_vs_NR_Pre,100.0
HIST3H2BB,-39.9947,-3.5355906,0.0,0.0,R_Pre_vs_NR_Pre,100.0
BRPF1,-39.996834,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ADAMTS16,-39.997986,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
NLRP2,-40.00059,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
JAM3,-40.002586,-1.8387817,0.0,0.0,R_Pre_vs_NR_Pre,100.0
ATL1,-40.003296,-0.7988222,0.0,0.0,R_Pre_vs_NR_Pre,100.0
THAP6,-40.013073,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MLXIPL,-40.01629,-0.45996878,0.0,0.0,R_Pre_vs_NR_Pre,100.0
LARP1B,-40.016624,4.106728,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FFAR2,-40.018993,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SMIM8,-40.01913,-1.2122676,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CD48,-40.020077,-3.0716417,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TLR3,-40.02089,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
SUSD3,-40.02099,-2.1024508,0.0,0.0,R_Pre_vs_NR_Pre,100.0
FAM49A,-40.022343,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
TFB1M,-40.022953,4.513042,0.0,0.0,R_Pre_vs_NR_Pre,100.0
KCNJ15,-40.026165,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
CDH23,-40.028805,-2.1689577,0.0,0.0,R_Pre_vs_NR_Pre,100.0
GTF3C6,-40.03283,2.1667542,0.0,0.0,R_Pre_vs_NR_Pre,100.0
PRAMEF27,-40.03327,-15.82292,0.0,0.0,R_Pre_vs_NR_Pre,100.0
MAGI2,-40.03608,,0.0,0.0,R_Pre_vs_NR_Pre,100.0
