names,scores,logfoldchanges,pvals,pvals_adj,comparison,-log10_padj
NIPAL4,-53.872032,,0.0,0.0,R_Post_vs_NR_Post,100.0
DNAJB6,-53.87272,,0.0,0.0,R_Post_vs_NR_Post,100.0
KTI12,-53.874344,-16.457708,0.0,0.0,R_Post_vs_NR_Post,100.0
RFFL,-53.880077,,0.0,0.0,R_Post_vs_NR_Post,100.0
RARG,-53.88086,-14.836164,0.0,0.0,R_Post_vs_NR_Post,100.0
MIS12,-53.882465,,0.0,0.0,R_Post_vs_NR_Post,100.0
PIAS1,-53.8843,,0.0,0.0,R_Post_vs_NR_Post,100.0
SPRR3,-53.88751,,0.0,0.0,R_Post_vs_NR_Post,100.0
OTUD6B,-53.89076,3.2783122,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC35B3,-53.891907,,0.0,0.0,R_Post_vs_NR_Post,100.0
FBXO38,-53.89823,,0.0,0.0,R_Post_vs_NR_Post,100.0
DISC1,-53.900562,-14.440945,0.0,0.0,R_Post_vs_NR_Post,100.0
SYNGR1,-53.90224,2.3797393,0.0,0.0,R_Post_vs_NR_Post,100.0
DCLK2,-53.903522,,0.0,0.0,R_Post_vs_NR_Post,100.0
PPP2R1A,-53.903732,1.0545219,0.0,0.0,R_Post_vs_NR_Post,100.0
PPM1L,-53.904095,-1.5952079,0.0,0.0,R_Post_vs_NR_Post,100.0
MAPK1IP1L,-53.90511,2.2379837,0.0,0.0,R_Post_vs_NR_Post,100.0
CEP120,-53.918007,-0.01484198,0.0,0.0,R_Post_vs_NR_Post,100.0
KAT2B,-53.920662,,0.0,0.0,R_Post_vs_NR_Post,100.0
C2orf76,-53.925766,,0.0,0.0,R_Post_vs_NR_Post,100.0
LRRC28,-53.92729,,0.0,0.0,R_Post_vs_NR_Post,100.0
XPO7,-53.929337,1.2854137,0.0,0.0,R_Post_vs_NR_Post,100.0
SPNS2,-53.93041,0.6208096,0.0,0.0,R_Post_vs_NR_Post,100.0
ACVR2A,-53.931572,1.160019,0.0,0.0,R_Post_vs_NR_Post,100.0
ELP3,-53.933674,,0.0,0.0,R_Post_vs_NR_Post,100.0
AGAP3,-53.934536,-3.2712786,0.0,0.0,R_Post_vs_NR_Post,100.0
HACD3,-53.93469,-1.1500778,0.0,0.0,R_Post_vs_NR_Post,100.0
HSPA4L,-53.93723,-22.033007,0.0,0.0,R_Post_vs_NR_Post,100.0
SGPP1,-53.93956,,0.0,0.0,R_Post_vs_NR_Post,100.0
KRAS,-53.942104,0.40870184,0.0,0.0,R_Post_vs_NR_Post,100.0
PI4K2B,-53.94843,,0.0,0.0,R_Post_vs_NR_Post,100.0
NXT1,-53.949802,,0.0,0.0,R_Post_vs_NR_Post,100.0
BTBD3,-53.960407,,0.0,0.0,R_Post_vs_NR_Post,100.0
MAPK7,-53.96169,,0.0,0.0,R_Post_vs_NR_Post,100.0
LGALSL,-53.961765,,0.0,0.0,R_Post_vs_NR_Post,100.0
ABRAXAS1,-53.96503,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF343,-53.96593,,0.0,0.0,R_Post_vs_NR_Post,100.0
FAIM,-53.968777,,0.0,0.0,R_Post_vs_NR_Post,100.0
DDX31,-53.970097,0.6496274,0.0,0.0,R_Post_vs_NR_Post,100.0
MBNL3,-53.97063,-15.428172,0.0,0.0,R_Post_vs_NR_Post,100.0
PPP2R3A,-53.975044,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZMAT3,-53.97552,-2.064139,0.0,0.0,R_Post_vs_NR_Post,100.0
HAGH,-53.981964,3.783886,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM167A,-53.98366,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF518A,-53.984123,,0.0,0.0,R_Post_vs_NR_Post,100.0
C11orf54,-53.984123,-2.151482,0.0,0.0,R_Post_vs_NR_Post,100.0
HAX1,-53.985096,0.4826031,0.0,0.0,R_Post_vs_NR_Post,100.0
ZBTB21,-53.98848,-2.8785846,0.0,0.0,R_Post_vs_NR_Post,100.0
LY6K,-53.989147,-24.840076,0.0,0.0,R_Post_vs_NR_Post,100.0
SPIRE1,-53.989643,-1.9107319,0.0,0.0,R_Post_vs_NR_Post,100.0
USP17L2,-53.990696,-18.00992,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC16A7,-53.992893,,0.0,0.0,R_Post_vs_NR_Post,100.0
TIMM9,-53.993103,-0.65041006,0.0,0.0,R_Post_vs_NR_Post,100.0
LRIF1,-53.996235,6.310332,0.0,0.0,R_Post_vs_NR_Post,100.0
TCTEX1D4,-53.996716,-20.89042,0.0,0.0,R_Post_vs_NR_Post,100.0
GFOD1,-54.00384,-0.25174588,0.0,0.0,R_Post_vs_NR_Post,100.0
C11orf95,-54.00409,4.3545074,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF175,-54.00445,-13.539337,0.0,0.0,R_Post_vs_NR_Post,100.0
RNF41,-54.00466,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARL4D,-54.006058,,0.0,0.0,R_Post_vs_NR_Post,100.0
P3H2,-54.006916,-1.8193678,0.0,0.0,R_Post_vs_NR_Post,100.0
SCAMP1,-54.011772,0.6691784,0.0,0.0,R_Post_vs_NR_Post,100.0
BRAP,-54.014446,,0.0,0.0,R_Post_vs_NR_Post,100.0
CSNK1G1,-54.017044,3.987212,0.0,0.0,R_Post_vs_NR_Post,100.0
ANKRD26,-54.01825,0.93252057,0.0,0.0,R_Post_vs_NR_Post,100.0
SH3D19,-54.022015,2.518991,0.0,0.0,R_Post_vs_NR_Post,100.0
AP1AR,-54.02291,1.0241348,0.0,0.0,R_Post_vs_NR_Post,100.0
VIPR2,-54.02293,-22.89537,0.0,0.0,R_Post_vs_NR_Post,100.0
MED24,-54.025337,,0.0,0.0,R_Post_vs_NR_Post,100.0
NR1H4,-54.025818,-19.69888,0.0,0.0,R_Post_vs_NR_Post,100.0
ATG2B,-54.02832,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF189,-54.029903,0.8722406,0.0,0.0,R_Post_vs_NR_Post,100.0
SYTL2,-54.03793,,0.0,0.0,R_Post_vs_NR_Post,100.0
AUH,-54.04288,,0.0,0.0,R_Post_vs_NR_Post,100.0
PPM1K,-54.044754,,0.0,0.0,R_Post_vs_NR_Post,100.0
LMO3,-54.04678,,0.0,0.0,R_Post_vs_NR_Post,100.0
RHOU,-54.047104,,0.0,0.0,R_Post_vs_NR_Post,100.0
INTS7,-54.0506,3.404508,0.0,0.0,R_Post_vs_NR_Post,100.0
NFATC3,-54.051804,0.7918362,0.0,0.0,R_Post_vs_NR_Post,100.0
BRIX1,-54.053753,-0.8906803,0.0,0.0,R_Post_vs_NR_Post,100.0
MYNN,-54.05536,,0.0,0.0,R_Post_vs_NR_Post,100.0
RNF26,-54.05872,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF322,-54.06394,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF462,-54.06686,,0.0,0.0,R_Post_vs_NR_Post,100.0
CHD8,-54.067585,2.5057895,0.0,0.0,R_Post_vs_NR_Post,100.0
BAHD1,-54.06778,3.0789146,0.0,0.0,R_Post_vs_NR_Post,100.0
DMXL1,-54.067856,-1.2440598,0.0,0.0,R_Post_vs_NR_Post,100.0
PIGG,-54.076168,0.021782167,0.0,0.0,R_Post_vs_NR_Post,100.0
LMTK2,-54.076626,,0.0,0.0,R_Post_vs_NR_Post,100.0
KLHL7,-54.076893,,0.0,0.0,R_Post_vs_NR_Post,100.0
RAB24,-54.077255,1.6266264,0.0,0.0,R_Post_vs_NR_Post,100.0
BTBD9,-54.079758,,0.0,0.0,R_Post_vs_NR_Post,100.0
SRD5A1,-54.081917,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM167B,-54.082436,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF33A,-54.082607,-3.0241148,0.0,0.0,R_Post_vs_NR_Post,100.0
SYCN,-54.083485,-23.535013,0.0,0.0,R_Post_vs_NR_Post,100.0
ANKRD34A,-54.08528,,0.0,0.0,R_Post_vs_NR_Post,100.0
RND3,-54.086697,,0.0,0.0,R_Post_vs_NR_Post,100.0
WDR81,-54.09092,,0.0,0.0,R_Post_vs_NR_Post,100.0
DCK,-54.09711,0.46427846,0.0,0.0,R_Post_vs_NR_Post,100.0
PLCD1,-54.09965,,0.0,0.0,R_Post_vs_NR_Post,100.0
STK35,-54.10011,-2.1897974,0.0,0.0,R_Post_vs_NR_Post,100.0
ACOT13,-54.10359,,0.0,0.0,R_Post_vs_NR_Post,100.0
ABHD17B,-54.104065,,0.0,0.0,R_Post_vs_NR_Post,100.0
TSHZ1,-54.10924,0.78212416,0.0,0.0,R_Post_vs_NR_Post,100.0
UBN1,-54.110466,0.3185215,0.0,0.0,R_Post_vs_NR_Post,100.0
MAP1LC3B,-54.112682,2.465993,0.0,0.0,R_Post_vs_NR_Post,100.0
ATP10D,-54.11815,1.6818846,0.0,0.0,R_Post_vs_NR_Post,100.0
NUDT9,-54.120575,1.3465334,0.0,0.0,R_Post_vs_NR_Post,100.0
BRI3BP,-54.122086,2.7565644,0.0,0.0,R_Post_vs_NR_Post,100.0
OGFOD2,-54.122562,-3.6930356,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM135A,-54.124645,-21.801853,0.0,0.0,R_Post_vs_NR_Post,100.0
C1orf174,-54.125027,1.6501024,0.0,0.0,R_Post_vs_NR_Post,100.0
PRKAG1,-54.126442,,0.0,0.0,R_Post_vs_NR_Post,100.0
NBN,-54.12753,,0.0,0.0,R_Post_vs_NR_Post,100.0
UNC45A,-54.128506,,0.0,0.0,R_Post_vs_NR_Post,100.0
CMC4,-54.129593,0.9393586,0.0,0.0,R_Post_vs_NR_Post,100.0
IGIP,-54.13074,0.15848134,0.0,0.0,R_Post_vs_NR_Post,100.0
DYNLL1,-54.13118,-2.4556444,0.0,0.0,R_Post_vs_NR_Post,100.0
UFSP2,-54.131485,-1.4700712,0.0,0.0,R_Post_vs_NR_Post,100.0
JMY,-54.133263,,0.0,0.0,R_Post_vs_NR_Post,100.0
GALNT8,-54.133587,,0.0,0.0,R_Post_vs_NR_Post,100.0
GOLGA8O,-54.138805,,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC25A51,-54.14075,,0.0,0.0,R_Post_vs_NR_Post,100.0
EEF1A2,-54.144268,,0.0,0.0,R_Post_vs_NR_Post,100.0
AGL,-54.146427,6.7134004,0.0,0.0,R_Post_vs_NR_Post,100.0
TBCK,-54.149197,,0.0,0.0,R_Post_vs_NR_Post,100.0
RPF1,-54.151493,,0.0,0.0,R_Post_vs_NR_Post,100.0
RPUSD4,-54.157665,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARL4A,-54.15856,,0.0,0.0,R_Post_vs_NR_Post,100.0
C9orf85,-54.161026,-17.30212,0.0,0.0,R_Post_vs_NR_Post,100.0
LIN54,-54.161964,-23.251745,0.0,0.0,R_Post_vs_NR_Post,100.0
DUSP19,-54.167084,-19.95909,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM200B,-54.169758,-1.2303529,0.0,0.0,R_Post_vs_NR_Post,100.0
PRKCI,-54.17272,,0.0,0.0,R_Post_vs_NR_Post,100.0
BOK,-54.172855,-0.08666911,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC37A3,-54.17662,4.1701035,0.0,0.0,R_Post_vs_NR_Post,100.0
DUSP2,-54.17901,-19.149553,0.0,0.0,R_Post_vs_NR_Post,100.0
ALDH3A1,-54.180653,-18.996204,0.0,0.0,R_Post_vs_NR_Post,100.0
BRAF,-54.180767,-0.62095267,0.0,0.0,R_Post_vs_NR_Post,100.0
REST,-54.18256,,0.0,0.0,R_Post_vs_NR_Post,100.0
ORM1,-54.184204,-18.617783,0.0,0.0,R_Post_vs_NR_Post,100.0
GTF2H1,-54.185257,-1.2861836,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM83G,-54.18562,,0.0,0.0,R_Post_vs_NR_Post,100.0
MED11,-54.187378,,0.0,0.0,R_Post_vs_NR_Post,100.0
PROM1,-54.191296,-18.259075,0.0,0.0,R_Post_vs_NR_Post,100.0
IKZF5,-54.191505,1.0347923,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC10A7,-54.1916,0.33637103,0.0,0.0,R_Post_vs_NR_Post,100.0
KLHDC8B,-54.196205,0.11486835,0.0,0.0,R_Post_vs_NR_Post,100.0
ERCC6,-54.19672,,0.0,0.0,R_Post_vs_NR_Post,100.0
LPXN,-54.196873,,0.0,0.0,R_Post_vs_NR_Post,100.0
MITF,-54.20215,,0.0,0.0,R_Post_vs_NR_Post,100.0
PARD6B,-54.20643,-5.899363,0.0,0.0,R_Post_vs_NR_Post,100.0
MBTD1,-54.210842,,0.0,0.0,R_Post_vs_NR_Post,100.0
FMR1,-54.21222,2.7916474,0.0,0.0,R_Post_vs_NR_Post,100.0
THYN1,-54.21346,0.56956017,0.0,0.0,R_Post_vs_NR_Post,100.0
NFKBIL1,-54.213707,-3.5056996,0.0,0.0,R_Post_vs_NR_Post,100.0
HOXA1,-54.215008,,0.0,0.0,R_Post_vs_NR_Post,100.0
DNAJB9,-54.218544,,0.0,0.0,R_Post_vs_NR_Post,100.0
ANTKMT,-54.219154,,0.0,0.0,R_Post_vs_NR_Post,100.0
RTL10,-54.221104,-2.127352,0.0,0.0,R_Post_vs_NR_Post,100.0
PARP10,-54.22584,0.535156,0.0,0.0,R_Post_vs_NR_Post,100.0
VPS13D,-54.226665,3.4194963,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM219B,-54.231384,1.2898246,0.0,0.0,R_Post_vs_NR_Post,100.0
MAP3K8,-54.231403,-1.1332706,0.0,0.0,R_Post_vs_NR_Post,100.0
NIBAN1,-54.232605,,0.0,0.0,R_Post_vs_NR_Post,100.0
ATP6V1D,-54.233715,3.7218058,0.0,0.0,R_Post_vs_NR_Post,100.0
STAMBPL1,-54.237442,,0.0,0.0,R_Post_vs_NR_Post,100.0
PDS5B,-54.23872,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZC3H8,-54.239697,,0.0,0.0,R_Post_vs_NR_Post,100.0
AHRR,-54.241817,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF131,-54.24195,-0.583925,0.0,0.0,R_Post_vs_NR_Post,100.0
BRSK1,-54.25269,0.6783939,0.0,0.0,R_Post_vs_NR_Post,100.0
SMIM4,-54.254906,,0.0,0.0,R_Post_vs_NR_Post,100.0
TAB3,-54.258232,,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAMTSL1,-54.258842,-0.031082753,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM110A,-54.265663,-1.6646512,0.0,0.0,R_Post_vs_NR_Post,100.0
TPRN,-54.268684,-0.8783504,0.0,0.0,R_Post_vs_NR_Post,100.0
SURF2,-54.270844,,0.0,0.0,R_Post_vs_NR_Post,100.0
HIRIP3,-54.272007,,0.0,0.0,R_Post_vs_NR_Post,100.0
COIL,-54.275963,2.0229154,0.0,0.0,R_Post_vs_NR_Post,100.0
ATP2B1,-54.276863,0.12458998,0.0,0.0,R_Post_vs_NR_Post,100.0
RNF139,-54.27833,,0.0,0.0,R_Post_vs_NR_Post,100.0
SELENBP1,-54.27927,8.572392,0.0,0.0,R_Post_vs_NR_Post,100.0
CADPS2,-54.280815,-2.9686525,0.0,0.0,R_Post_vs_NR_Post,100.0
FUT7,-54.280872,,0.0,0.0,R_Post_vs_NR_Post,100.0
HFE,-54.282,-19.94465,0.0,0.0,R_Post_vs_NR_Post,100.0
COQ5,-54.282326,-1.775692,0.0,0.0,R_Post_vs_NR_Post,100.0
FBH1,-54.28592,-0.21461704,0.0,0.0,R_Post_vs_NR_Post,100.0
DFFB,-54.289513,-0.94879097,0.0,0.0,R_Post_vs_NR_Post,100.0
PDE12,-54.293465,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF503,-54.300842,,0.0,0.0,R_Post_vs_NR_Post,100.0
TSTD2,-54.30197,,0.0,0.0,R_Post_vs_NR_Post,100.0
BBC3,-54.307148,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARHGEF35,-54.31238,-0.65654474,0.0,0.0,R_Post_vs_NR_Post,100.0
SNTG1,-54.31269,-20.70327,0.0,0.0,R_Post_vs_NR_Post,100.0
SHPRH,-54.314255,,0.0,0.0,R_Post_vs_NR_Post,100.0
UBE2E1,-54.31483,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM138,-54.315308,,0.0,0.0,R_Post_vs_NR_Post,100.0
TOR4A,-54.32167,1.3747022,0.0,0.0,R_Post_vs_NR_Post,100.0
C19orf73,-54.322643,-22.432463,0.0,0.0,R_Post_vs_NR_Post,100.0
VAMP7,-54.325092,,0.0,0.0,R_Post_vs_NR_Post,100.0
UBE2L3,-54.329792,,0.0,0.0,R_Post_vs_NR_Post,100.0
MMRN1,-54.33025,-21.45679,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM110C,-54.331436,0.30838034,0.0,0.0,R_Post_vs_NR_Post,100.0
RRAS2,-54.33157,-15.997411,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF19,-54.33239,,0.0,0.0,R_Post_vs_NR_Post,100.0
ERCC5,-54.332943,0.4813736,0.0,0.0,R_Post_vs_NR_Post,100.0
NKTR,-54.33759,,0.0,0.0,R_Post_vs_NR_Post,100.0
ASCL2,-54.3421,-21.729116,0.0,0.0,R_Post_vs_NR_Post,100.0
METTL6,-54.351116,,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC25A23,-54.35446,,0.0,0.0,R_Post_vs_NR_Post,100.0
PSMC1,-54.356964,-1.2077122,0.0,0.0,R_Post_vs_NR_Post,100.0
TAPBPL,-54.360558,0.88917893,0.0,0.0,R_Post_vs_NR_Post,100.0
WDSUB1,-54.363117,-2.9308374,0.0,0.0,R_Post_vs_NR_Post,100.0
ZFYVE26,-54.368065,1.0206763,0.0,0.0,R_Post_vs_NR_Post,100.0
GTPBP3,-54.368217,,0.0,0.0,R_Post_vs_NR_Post,100.0
RPP25L,-54.37034,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZBTB11,-54.371506,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZYG11B,-54.372135,0.899271,0.0,0.0,R_Post_vs_NR_Post,100.0
PIK3C3,-54.37227,1.4175415,0.0,0.0,R_Post_vs_NR_Post,100.0
EFCAB2,-54.373283,0.18308438,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM119,-54.37567,0.19340217,0.0,0.0,R_Post_vs_NR_Post,100.0
C7orf26,-54.376205,1.2325288,0.0,0.0,R_Post_vs_NR_Post,100.0
ADIPOR2,-54.378345,,0.0,0.0,R_Post_vs_NR_Post,100.0
KIAA0895,-54.378784,-17.416021,0.0,0.0,R_Post_vs_NR_Post,100.0
TET2,-54.380867,,0.0,0.0,R_Post_vs_NR_Post,100.0
RGS19,-54.380962,-0.035414785,0.0,0.0,R_Post_vs_NR_Post,100.0
C3orf70,-54.381824,,0.0,0.0,R_Post_vs_NR_Post,100.0
ALDH1L2,-54.383484,,0.0,0.0,R_Post_vs_NR_Post,100.0
SIAH1,-54.386524,-0.7674349,0.0,0.0,R_Post_vs_NR_Post,100.0
SLCO2A1,-54.388073,-1.6687801,0.0,0.0,R_Post_vs_NR_Post,100.0
TTC7B,-54.389732,,0.0,0.0,R_Post_vs_NR_Post,100.0
MME,-54.39092,,0.0,0.0,R_Post_vs_NR_Post,100.0
CELA2B,-54.392467,-23.78915,0.0,0.0,R_Post_vs_NR_Post,100.0
TBC1D7,-54.396767,0.12583026,0.0,0.0,R_Post_vs_NR_Post,100.0
RPUSD1,-54.39826,,0.0,0.0,R_Post_vs_NR_Post,100.0
NBPF20,-54.400417,,0.0,0.0,R_Post_vs_NR_Post,100.0
MALT1,-54.401142,-15.044542,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF436,-54.40315,-0.62413174,0.0,0.0,R_Post_vs_NR_Post,100.0
ADH1C,-54.40894,-19.858166,0.0,0.0,R_Post_vs_NR_Post,100.0
ELP4,-54.412586,-1.1481363,0.0,0.0,R_Post_vs_NR_Post,100.0
PDZD11,-54.41513,,0.0,0.0,R_Post_vs_NR_Post,100.0
EPHX2,-54.41696,-15.723771,0.0,0.0,R_Post_vs_NR_Post,100.0
RNF165,-54.417633,-20.957338,0.0,0.0,R_Post_vs_NR_Post,100.0
ZXDB,-54.42218,,0.0,0.0,R_Post_vs_NR_Post,100.0
CENPB,-54.424435,0.57528204,0.0,0.0,R_Post_vs_NR_Post,100.0
YPEL1,-54.425274,,0.0,0.0,R_Post_vs_NR_Post,100.0
MMP12,-54.42841,-18.137018,0.0,0.0,R_Post_vs_NR_Post,100.0
SNRNP48,-54.42921,,0.0,0.0,R_Post_vs_NR_Post,100.0
DEPTOR,-54.42996,,0.0,0.0,R_Post_vs_NR_Post,100.0
KDM4C,-54.430016,0.5550862,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC7A8,-54.430645,-2.1562016,0.0,0.0,R_Post_vs_NR_Post,100.0
SLCO2B1,-54.434925,,0.0,0.0,R_Post_vs_NR_Post,100.0
HSPBAP1,-54.44127,,0.0,0.0,R_Post_vs_NR_Post,100.0
TEX10,-54.44163,-0.47550923,0.0,0.0,R_Post_vs_NR_Post,100.0
RGMB,-54.4475,,0.0,0.0,R_Post_vs_NR_Post,100.0
DDX11,-54.448128,-20.82739,0.0,0.0,R_Post_vs_NR_Post,100.0
WNT10A,-54.45212,,0.0,0.0,R_Post_vs_NR_Post,100.0
PATZ1,-54.457855,-3.7755868,0.0,0.0,R_Post_vs_NR_Post,100.0
CMAS,-54.458256,5.200611,0.0,0.0,R_Post_vs_NR_Post,100.0
DPH3,-54.458694,1.046365,0.0,0.0,R_Post_vs_NR_Post,100.0
TRGC1,-54.462593,-5.459811,0.0,0.0,R_Post_vs_NR_Post,100.0
NCOA2,-54.46695,,0.0,0.0,R_Post_vs_NR_Post,100.0
SUMF1,-54.467026,,0.0,0.0,R_Post_vs_NR_Post,100.0
N6AMT1,-54.467926,-17.446976,0.0,0.0,R_Post_vs_NR_Post,100.0
SCMH1,-54.470753,-3.105388,0.0,0.0,R_Post_vs_NR_Post,100.0
RABIF,-54.472187,6.18286,0.0,0.0,R_Post_vs_NR_Post,100.0
FOXD1,-54.472664,,0.0,0.0,R_Post_vs_NR_Post,100.0
CRAT,-54.474422,1.6066073,0.0,0.0,R_Post_vs_NR_Post,100.0
PLPP1,-54.474594,,0.0,0.0,R_Post_vs_NR_Post,100.0
METTL2A,-54.4749,0.57782567,0.0,0.0,R_Post_vs_NR_Post,100.0
CCDC28A,-54.478016,,0.0,0.0,R_Post_vs_NR_Post,100.0
KREMEN1,-54.47838,-16.349901,0.0,0.0,R_Post_vs_NR_Post,100.0
SESN2,-54.47937,,0.0,0.0,R_Post_vs_NR_Post,100.0
PHLDB3,-54.479813,,0.0,0.0,R_Post_vs_NR_Post,100.0
PPP1R8,-54.479984,0.7691172,0.0,0.0,R_Post_vs_NR_Post,100.0
TERF2,-54.480843,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMX4,-54.48086,,0.0,0.0,R_Post_vs_NR_Post,100.0
ADH5,-54.483192,,0.0,0.0,R_Post_vs_NR_Post,100.0
C2CD4B,-54.486557,,0.0,0.0,R_Post_vs_NR_Post,100.0
CDIP1,-54.4968,,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM89A,-54.49779,-0.74983037,0.0,0.0,R_Post_vs_NR_Post,100.0
SMAD1,-54.49955,0.5063827,0.0,0.0,R_Post_vs_NR_Post,100.0
SNUPN,-54.500618,,0.0,0.0,R_Post_vs_NR_Post,100.0
CYYR1,-54.502586,-1.2899747,0.0,0.0,R_Post_vs_NR_Post,100.0
CRADD,-54.502934,1.973875,0.0,0.0,R_Post_vs_NR_Post,100.0
INAFM1,-54.50492,,0.0,0.0,R_Post_vs_NR_Post,100.0
SULT2B1,-54.5058,,0.0,0.0,R_Post_vs_NR_Post,100.0
SP4,-54.5071,,0.0,0.0,R_Post_vs_NR_Post,100.0
BTBD11,-54.51258,,0.0,0.0,R_Post_vs_NR_Post,100.0
ABCB6,-54.515007,1.1570696,0.0,0.0,R_Post_vs_NR_Post,100.0
C17orf80,-54.51562,1.992866,0.0,0.0,R_Post_vs_NR_Post,100.0
VPS18,-54.517914,,0.0,0.0,R_Post_vs_NR_Post,100.0
LRP6,-54.519825,,0.0,0.0,R_Post_vs_NR_Post,100.0
NUBP2,-54.52248,,0.0,0.0,R_Post_vs_NR_Post,100.0
LCN10,-54.522575,,0.0,0.0,R_Post_vs_NR_Post,100.0
PARD3B,-54.523224,,0.0,0.0,R_Post_vs_NR_Post,100.0
MYO5A,-54.524372,,0.0,0.0,R_Post_vs_NR_Post,100.0
EPHA6,-54.52695,-2.8512032,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAP1,-54.528023,,0.0,0.0,R_Post_vs_NR_Post,100.0
WDR24,-54.52831,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF493,-54.52913,3.5650477,0.0,0.0,R_Post_vs_NR_Post,100.0
SNTB1,-54.52993,-1.5938194,0.0,0.0,R_Post_vs_NR_Post,100.0
PLPP6,-54.536545,,0.0,0.0,R_Post_vs_NR_Post,100.0
PXMP2,-54.537003,,0.0,0.0,R_Post_vs_NR_Post,100.0
ACVR1B,-54.537117,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM160,-54.53882,-3.0476594,0.0,0.0,R_Post_vs_NR_Post,100.0
C8orf58,-54.53981,,0.0,0.0,R_Post_vs_NR_Post,100.0
NXNL2,-54.53985,,0.0,0.0,R_Post_vs_NR_Post,100.0
LYPD2,-54.544147,,0.0,0.0,R_Post_vs_NR_Post,100.0
C19orf48,-54.54772,,0.0,0.0,R_Post_vs_NR_Post,100.0
FBXO3,-54.551525,,0.0,0.0,R_Post_vs_NR_Post,100.0
BET1,-54.55227,0.7484148,0.0,0.0,R_Post_vs_NR_Post,100.0
SPOUT1,-54.55418,,0.0,0.0,R_Post_vs_NR_Post,100.0
ABCA5,-54.55571,,0.0,0.0,R_Post_vs_NR_Post,100.0
LTV1,-54.55592,,0.0,0.0,R_Post_vs_NR_Post,100.0
ANKRD65,-54.561153,,0.0,0.0,R_Post_vs_NR_Post,100.0
CPSF4,-54.56215,,0.0,0.0,R_Post_vs_NR_Post,100.0
CNOT4,-54.564594,,0.0,0.0,R_Post_vs_NR_Post,100.0
IFT81,-54.564957,,0.0,0.0,R_Post_vs_NR_Post,100.0
CCR10,-54.568817,,0.0,0.0,R_Post_vs_NR_Post,100.0
ELP5,-54.56893,,0.0,0.0,R_Post_vs_NR_Post,100.0
NOSIP,-54.57346,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM8B,-54.573574,0.51053023,0.0,0.0,R_Post_vs_NR_Post,100.0
TNRC6C,-54.57633,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZMYM1,-54.576576,,0.0,0.0,R_Post_vs_NR_Post,100.0
PELI3,-54.576786,0.029001625,0.0,0.0,R_Post_vs_NR_Post,100.0
CD8A,-54.58005,,0.0,0.0,R_Post_vs_NR_Post,100.0
C16orf91,-54.58296,,0.0,0.0,R_Post_vs_NR_Post,100.0
BEST3,-54.583054,-22.035797,0.0,0.0,R_Post_vs_NR_Post,100.0
ACTL10,-54.583168,-20.089767,0.0,0.0,R_Post_vs_NR_Post,100.0
PITPNM3,-54.58376,-21.392448,0.0,0.0,R_Post_vs_NR_Post,100.0
MAPRE3,-54.58527,,0.0,0.0,R_Post_vs_NR_Post,100.0
BICRAL,-54.585575,,0.0,0.0,R_Post_vs_NR_Post,100.0
